method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
"<io.flutter.view.VsyncWaiter: io.flutter.view.VsyncWaiter getInstance(android.hardware.display.DisplayManager,io.flutter.embedding.engine.FlutterJNI)>",0,<io.flutter.view.VsyncWaiter: void <init>(io.flutter.embedding.engine.FlutterJNI)>,1.0,1.0,9.0,1.0,2.0,1.0,7.0,1.0,1.0,-1.0,7.0,11181.0,73877.0,6.607369644933369,152.39854081784588,9.0,1.0,2.0,1.0,7.0,1.0,1.0,-1.0,7.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<io.flutter.embedding.engine.FlutterEngine: void <init>(android.content.Context,io.flutter.embedding.engine.loader.FlutterLoader,io.flutter.embedding.engine.FlutterJNI,io.flutter.plugin.platform.PlatformViewsController,java.lang.String[],boolean,boolean)>",0,<io.flutter.embedding.engine.systemchannels.SpellCheckChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor)>,1.0,1.0,6.0,1.0,5.0,1.0,46.0,1.0,1.0,-1.0,46.0,11181.0,73877.0,6.607369644933369,152.39854081784588,6.0,1.0,5.0,1.0,46.0,1.0,1.0,-1.0,46.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.systemchannels.TextInputChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor)>,0,"<io.flutter.plugin.common.MethodChannel: void <init>(io.flutter.plugin.common.BinaryMessenger,java.lang.String,io.flutter.plugin.common.MethodCodec)>",1.0,1.0,7.0,1.0,1.0,10.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,1.0,10.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<io.flutter.plugin.common.MethodChannel: void <init>(io.flutter.plugin.common.BinaryMessenger,java.lang.String,io.flutter.plugin.common.MethodCodec)>",0,"<io.flutter.plugin.common.MethodChannel: void <init>(io.flutter.plugin.common.BinaryMessenger,java.lang.String,io.flutter.plugin.common.MethodCodec,io.flutter.plugin.common.BinaryMessenger$TaskQueue)>",1.0,1.0,8.0,10.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,8.0,10.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<io.flutter.embedding.engine.FlutterEngine: void <init>(android.content.Context,io.flutter.embedding.engine.loader.FlutterLoader,io.flutter.embedding.engine.FlutterJNI,io.flutter.plugin.platform.PlatformViewsController,java.lang.String[],boolean,boolean)>",0,<io.flutter.embedding.engine.loader.FlutterLoader: void startInitialization(android.content.Context)>,1.0,1.0,6.0,1.0,2.0,1.0,46.0,1.0,1.0,-1.0,46.0,11181.0,73877.0,6.607369644933369,152.39854081784588,6.0,1.0,2.0,1.0,46.0,1.0,1.0,-1.0,46.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<io.flutter.embedding.engine.loader.FlutterLoader: void ensureInitializationComplete(android.content.Context,java.lang.String[])>",0,<io.flutter.Log: void <clinit>()>,1.0,1.0,6.0,2.0,0.0,145.0,42.0,1.0,1.0,-1.0,42.0,11181.0,73877.0,6.607369644933369,152.39854081784588,6.0,2.0,0.0,145.0,42.0,1.0,1.0,-1.0,42.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
"<io.flutter.embedding.engine.loader.FlutterLoader: void startInitialization(android.content.Context,io.flutter.embedding.engine.loader.FlutterLoader$Settings)>",0,<io.flutter.view.VsyncWaiter: void init()>,1.0,1.0,8.0,1.0,1.0,1.0,19.0,1.0,1.0,-1.0,19.0,11181.0,73877.0,6.607369644933369,152.39854081784588,8.0,1.0,1.0,1.0,19.0,1.0,1.0,-1.0,19.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<androidx.core.content.c: androidx.core.content.c$b parsePathStrategy(android.content.Context,java.lang.String,int)>",0,"<androidx.core.content.c: java.io.File buildPath(java.io.File,java.lang.String[])>",1.0,1.0,11.0,1.0,2.0,1.0,16.0,1.0,1.0,-1.0,16.0,11181.0,73877.0,6.607369644933369,152.39854081784588,11.0,1.0,2.0,1.0,16.0,1.0,1.0,-1.0,16.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.android.FlutterActivityAndFragmentDelegate: void setupFlutterEngine()>,0,"<io.flutter.Log: void v(java.lang.String,java.lang.String)>",1.0,1.0,4.0,1.0,0.0,81.0,20.0,1.0,1.0,-1.0,20.0,11181.0,73877.0,6.607369644933369,152.39854081784588,4.0,1.0,0.0,81.0,20.0,1.0,1.0,-1.0,20.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.FlutterInjector$Builder: void fillDefaults()>,0,"<io.flutter.embedding.engine.loader.FlutterLoader: void <init>(io.flutter.embedding.engine.FlutterJNI,java.util.concurrent.ExecutorService)>",1.0,1.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,1.0,1.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.systemchannels.SystemChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor)>,0,"<io.flutter.plugin.common.BasicMessageChannel: void <init>(io.flutter.plugin.common.BinaryMessenger,java.lang.String,io.flutter.plugin.common.MessageCodec)>",1.0,1.0,7.0,1.0,1.0,6.0,3.0,1.0,1.0,-1.0,3.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,1.0,6.0,3.0,1.0,1.0,-1.0,3.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.plugin.common.MethodChannel: void setMethodCallHandler(io.flutter.plugin.common.MethodChannel$MethodCallHandler)>,0,"<io.flutter.embedding.engine.dart.DartMessenger: void setMessageHandler(java.lang.String,io.flutter.plugin.common.BinaryMessenger$BinaryMessageHandler)>",1.0,1.0,8.0,24.0,1.0,7.0,11.0,1.0,1.0,-1.0,11.0,11181.0,73877.0,6.607369644933369,152.39854081784588,8.0,24.0,1.0,7.0,11.0,1.0,1.0,-1.0,11.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
<io.flutter.embedding.android.FlutterActivity: void switchLaunchThemeForNormalTheme()>,0,<io.flutter.embedding.android.FlutterActivity: android.os.Bundle getMetaData()>,1.0,1.0,3.0,1.0,2.0,6.0,6.0,1.0,1.0,-1.0,6.0,11181.0,73877.0,6.607369644933369,152.39854081784588,3.0,1.0,2.0,6.0,6.0,1.0,1.0,-1.0,6.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.plugin.common.MethodChannel: void setMethodCallHandler(io.flutter.plugin.common.MethodChannel$MethodCallHandler)>,0,"<io.flutter.embedding.engine.dart.DartExecutor$DefaultBinaryMessenger: void setMessageHandler(java.lang.String,io.flutter.plugin.common.BinaryMessenger$BinaryMessageHandler)>",1.0,1.0,8.0,24.0,1.0,5.0,11.0,1.0,1.0,-1.0,11.0,11181.0,73877.0,6.607369644933369,152.39854081784588,8.0,24.0,1.0,5.0,11.0,1.0,1.0,-1.0,11.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
<io.flutter.embedding.engine.systemchannels.DeferredComponentChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor)>,0,"<io.flutter.plugin.common.MethodChannel: void <init>(io.flutter.plugin.common.BinaryMessenger,java.lang.String,io.flutter.plugin.common.MethodCodec)>",1.0,1.0,7.0,1.0,1.0,10.0,8.0,1.0,1.0,-1.0,8.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,1.0,10.0,8.0,1.0,1.0,-1.0,8.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.FlutterInjector: io.flutter.FlutterInjector instance()>,0,<io.flutter.FlutterInjector$Builder: io.flutter.FlutterInjector build()>,1.0,1.0,5.0,5.0,2.0,1.0,2.0,1.0,1.0,-1.0,2.0,11181.0,73877.0,6.607369644933369,152.39854081784588,5.0,5.0,2.0,1.0,2.0,1.0,1.0,-1.0,2.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.loader.FlutterLoader$1: io.flutter.embedding.engine.loader.FlutterLoader$InitResult call()>,0,<io.flutter.util.TraceSection: void end()>,1.0,1.0,4.0,1.0,1.0,19.0,16.0,1.0,1.0,-1.0,16.0,11181.0,73877.0,6.607369644933369,152.39854081784588,4.0,1.0,1.0,19.0,16.0,1.0,1.0,-1.0,16.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.plugin.common.BasicMessageChannel: void setMessageHandler(io.flutter.plugin.common.BasicMessageChannel$MessageHandler)>,0,"<io.flutter.embedding.engine.dart.DartExecutor$DefaultBinaryMessenger: void setMessageHandler(java.lang.String,io.flutter.plugin.common.BinaryMessenger$BinaryMessageHandler)>",1.0,1.0,3.0,3.0,1.0,5.0,11.0,1.0,1.0,-1.0,11.0,11181.0,73877.0,6.607369644933369,152.39854081784588,3.0,3.0,1.0,5.0,11.0,1.0,1.0,-1.0,11.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
<io.flutter.FlutterInjector$Builder: io.flutter.FlutterInjector build()>,0,"<io.flutter.FlutterInjector: void <init>(io.flutter.embedding.engine.loader.FlutterLoader,io.flutter.embedding.engine.deferredcomponents.DeferredComponentManager,io.flutter.embedding.engine.FlutterJNI$Factory,java.util.concurrent.ExecutorService,io.flutter.FlutterInjector$1)>",1.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.0,2.0,11181.0,73877.0,6.607369644933369,152.39854081784588,6.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.0,2.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.android.FlutterActivity: io.flutter.embedding.engine.FlutterShellArgs getFlutterShellArgs()>,0,<io.flutter.embedding.engine.FlutterShellArgs: io.flutter.embedding.engine.FlutterShellArgs fromIntent(android.content.Intent)>,1.0,1.0,5.0,1.0,12.0,1.0,2.0,1.0,1.0,-1.0,2.0,11181.0,73877.0,6.607369644933369,152.39854081784588,5.0,1.0,12.0,1.0,2.0,1.0,1.0,-1.0,2.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<io.flutter.plugin.localization.LocalizationPlugin: void <init>(android.content.Context,io.flutter.embedding.engine.systemchannels.LocalizationChannel)>",0,<io.flutter.embedding.engine.systemchannels.LocalizationChannel: void setLocalizationMessageHandler(io.flutter.embedding.engine.systemchannels.LocalizationChannel$LocalizationMessageHandler)>,1.0,1.0,7.0,1.0,0.0,1.0,3.0,1.0,1.0,-1.0,3.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,0.0,1.0,3.0,1.0,1.0,-1.0,3.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.plugin.common.StandardMethodCodec: void <clinit>()>,0,<io.flutter.plugin.common.StandardMessageCodec: void <clinit>()>,1.0,1.0,6.0,7.0,4.0,16.0,2.0,1.0,1.0,-1.0,2.0,11181.0,73877.0,6.607369644933369,152.39854081784588,6.0,7.0,4.0,16.0,2.0,1.0,1.0,-1.0,2.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
<io.flutter.embedding.engine.systemchannels.LocalizationChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor)>,0,<io.flutter.plugin.common.JSONMethodCodec: void <clinit>()>,1.0,1.0,7.0,1.0,1.0,5.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,1.0,5.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
"<androidx.core.content.c: androidx.core.content.c$b getPathStrategy(android.content.Context,java.lang.String,int)>",0,<androidx.core.content.c: void <clinit>()>,1.0,1.0,10.0,1.0,4.0,10.0,7.0,1.0,1.0,-1.0,7.0,11181.0,73877.0,6.607369644933369,152.39854081784588,10.0,1.0,4.0,10.0,7.0,1.0,1.0,-1.0,7.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
<io.flutter.plugin.common.BasicMessageChannel: void setMessageHandler(io.flutter.plugin.common.BasicMessageChannel$MessageHandler)>,0,"<io.flutter.embedding.engine.dart.DartMessenger: void setMessageHandler(java.lang.String,io.flutter.plugin.common.BinaryMessenger$BinaryMessageHandler,io.flutter.plugin.common.BinaryMessenger$TaskQueue)>",1.0,1.0,3.0,3.0,92.0,7.0,11.0,1.0,1.0,-1.0,11.0,11181.0,73877.0,6.607369644933369,152.39854081784588,3.0,3.0,92.0,7.0,11.0,1.0,1.0,-1.0,11.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
<io.flutter.embedding.engine.systemchannels.SpellCheckChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor)>,0,<io.flutter.embedding.engine.systemchannels.SpellCheckChannel$1: void <init>(io.flutter.embedding.engine.systemchannels.SpellCheckChannel)>,1.0,1.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,1.0,1.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.util.TraceSection: void end()>,0,<g.a: void b()>,1.0,1.0,5.0,19.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,5.0,19.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.FlutterJNI: void loadLibrary()>,0,<io.flutter.embedding.engine.FlutterJNI: void <clinit>()>,1.0,1.0,5.0,1.0,0.0,8.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,5.0,1.0,0.0,8.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
<io.flutter.util.TraceSection: void begin(java.lang.String)>,0,<g.a: void a(java.lang.String)>,1.0,1.0,5.0,19.0,1.0,1.0,6.0,1.0,1.0,-1.0,6.0,11181.0,73877.0,6.607369644933369,152.39854081784588,5.0,19.0,1.0,1.0,6.0,1.0,1.0,-1.0,6.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.FlutterInjector: io.flutter.FlutterInjector instance()>,0,<io.flutter.FlutterInjector$Builder: void <init>()>,1.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,-1.0,2.0,11181.0,73877.0,6.607369644933369,152.39854081784588,5.0,5.0,1.0,1.0,2.0,1.0,1.0,-1.0,2.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.android.FlutterActivityAndFragmentDelegate: void setupFlutterEngine()>,0,<io.flutter.embedding.android.FlutterActivity: java.lang.String getCachedEngineId()>,1.0,1.0,4.0,1.0,2.0,5.0,20.0,1.0,1.0,-1.0,20.0,11181.0,73877.0,6.607369644933369,152.39854081784588,4.0,1.0,2.0,5.0,20.0,1.0,1.0,-1.0,20.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
<dev.fluttercommunity.plus.share.ShareFileProvider: void <init>()>,0,<androidx.core.content.c: void <init>()>,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1.0,2.0,1.0,2.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<io.flutter.embedding.engine.FlutterEngine: void <init>(android.content.Context,io.flutter.embedding.engine.loader.FlutterLoader,io.flutter.embedding.engine.FlutterJNI,io.flutter.plugin.platform.PlatformViewsController,java.lang.String[],boolean,boolean)>",0,<io.flutter.embedding.engine.dart.DartExecutor: void onAttachedToJNI()>,1.0,1.0,6.0,1.0,3.0,1.0,46.0,1.0,1.0,-1.0,46.0,11181.0,73877.0,6.607369644933369,152.39854081784588,6.0,1.0,3.0,1.0,46.0,1.0,1.0,-1.0,46.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.android.FlutterActivity: void onCreate(android.os.Bundle)>,0,<io.flutter.embedding.android.FlutterActivityAndFragmentDelegate: void onAttach(android.content.Context)>,1.0,1.0,2.0,1.0,16.0,2.0,11.0,1.0,1.0,-1.0,11.0,11181.0,73877.0,6.607369644933369,152.39854081784588,2.0,1.0,16.0,2.0,11.0,1.0,1.0,-1.0,11.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<io.flutter.plugin.common.BasicMessageChannel$IncomingMessageHandler: void <init>(io.flutter.plugin.common.BasicMessageChannel,io.flutter.plugin.common.BasicMessageChannel$MessageHandler,io.flutter.plugin.common.BasicMessageChannel$1)>",0,"<io.flutter.plugin.common.BasicMessageChannel$IncomingMessageHandler: void <init>(io.flutter.plugin.common.BasicMessageChannel,io.flutter.plugin.common.BasicMessageChannel$MessageHandler)>",1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,4.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.systemchannels.LocalizationChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor)>,0,<io.flutter.plugin.common.MethodChannel: void setMethodCallHandler(io.flutter.plugin.common.MethodChannel$MethodCallHandler)>,1.0,1.0,7.0,1.0,11.0,24.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,11.0,24.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.android.FlutterActivity: void <clinit>()>,0,<io.flutter.util.ViewUtils: int generateViewId(int)>,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,-1.0,2.0,11181.0,73877.0,6.607369644933369,152.39854081784588,2.0,2.0,2.0,3.0,2.0,1.0,1.0,-1.0,2.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<io.flutter.embedding.engine.dart.DartExecutor: void <init>(io.flutter.embedding.engine.FlutterJNI,android.content.res.AssetManager)>",0,"<io.flutter.embedding.engine.dart.DartExecutor$DefaultBinaryMessenger: void <init>(io.flutter.embedding.engine.dart.DartMessenger,io.flutter.embedding.engine.dart.DartExecutor$1)>",1.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,-1.0,6.0,11181.0,73877.0,6.607369644933369,152.39854081784588,2.0,2.0,1.0,1.0,6.0,1.0,1.0,-1.0,6.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<io.flutter.embedding.engine.dart.DartExecutor: void <init>(io.flutter.embedding.engine.FlutterJNI,android.content.res.AssetManager)>",0,<io.flutter.embedding.engine.FlutterJNI: boolean isAttached()>,1.0,1.0,2.0,2.0,0.0,10.0,6.0,1.0,1.0,-1.0,6.0,11181.0,73877.0,6.607369644933369,152.39854081784588,2.0,2.0,0.0,10.0,6.0,1.0,1.0,-1.0,6.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.loader.FlutterLoader$1: io.flutter.embedding.engine.loader.FlutterLoader$InitResult call()>,0,"<io.flutter.embedding.engine.loader.FlutterLoader: io.flutter.embedding.engine.loader.ResourceExtractor access$000(io.flutter.embedding.engine.loader.FlutterLoader,android.content.Context)>",1.0,1.0,4.0,1.0,1.0,1.0,16.0,1.0,1.0,-1.0,16.0,11181.0,73877.0,6.607369644933369,152.39854081784588,4.0,1.0,1.0,1.0,16.0,1.0,1.0,-1.0,16.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.systemchannels.PlatformChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor)>,0,<io.flutter.embedding.engine.systemchannels.PlatformChannel$1: void <init>(io.flutter.embedding.engine.systemchannels.PlatformChannel)>,1.0,1.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,1.0,1.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.systemchannels.MouseCursorChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor)>,0,<io.flutter.embedding.engine.systemchannels.MouseCursorChannel$1: void <init>(io.flutter.embedding.engine.systemchannels.MouseCursorChannel)>,1.0,1.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,1.0,1.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.systemchannels.DeferredComponentChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor)>,0,<io.flutter.FlutterInjector: io.flutter.embedding.engine.deferredcomponents.DeferredComponentManager deferredComponentManager()>,1.0,1.0,7.0,1.0,0.0,3.0,8.0,1.0,1.0,-1.0,8.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,0.0,3.0,8.0,1.0,1.0,-1.0,8.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<io.flutter.embedding.engine.loader.FlutterLoader: void startInitialization(android.content.Context,io.flutter.embedding.engine.loader.FlutterLoader$Settings)>",0,"<io.flutter.view.VsyncWaiter: io.flutter.view.VsyncWaiter getInstance(android.hardware.display.DisplayManager,io.flutter.embedding.engine.FlutterJNI)>",1.0,1.0,8.0,1.0,7.0,1.0,19.0,1.0,1.0,-1.0,19.0,11181.0,73877.0,6.607369644933369,152.39854081784588,8.0,1.0,7.0,1.0,19.0,1.0,1.0,-1.0,19.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.android.FlutterActivityAndFragmentDelegate: void onAttach(android.content.Context)>,0,<io.flutter.embedding.android.FlutterActivityAndFragmentDelegate: void setupFlutterEngine()>,1.0,1.0,3.0,2.0,20.0,1.0,16.0,1.0,1.0,-1.0,16.0,11181.0,73877.0,6.607369644933369,152.39854081784588,3.0,2.0,20.0,1.0,16.0,1.0,1.0,-1.0,16.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.systemchannels.NavigationChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor)>,0,<io.flutter.plugin.common.JSONMethodCodec: void <clinit>()>,1.0,1.0,7.0,1.0,1.0,5.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,1.0,5.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
"<io.flutter.embedding.engine.FlutterEngine: void <init>(android.content.Context,io.flutter.embedding.engine.loader.FlutterLoader,io.flutter.embedding.engine.FlutterJNI,io.flutter.plugin.platform.PlatformViewsController,java.lang.String[],boolean,boolean)>",0,"<io.flutter.embedding.engine.loader.FlutterLoader: void ensureInitializationComplete(android.content.Context,java.lang.String[])>",1.0,1.0,6.0,1.0,42.0,2.0,46.0,1.0,1.0,-1.0,46.0,11181.0,73877.0,6.607369644933369,152.39854081784588,6.0,1.0,42.0,2.0,46.0,1.0,1.0,-1.0,46.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.systemchannels.SettingsChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor)>,0,<io.flutter.plugin.common.JSONMessageCodec: void <clinit>()>,1.0,1.0,7.0,1.0,1.0,9.0,3.0,1.0,1.0,-1.0,3.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,1.0,9.0,3.0,1.0,1.0,-1.0,3.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
"<io.flutter.embedding.engine.FlutterEngine: void <init>(android.content.Context,io.flutter.embedding.engine.loader.FlutterLoader,io.flutter.embedding.engine.FlutterJNI,io.flutter.plugin.platform.PlatformViewsController,java.lang.String[],boolean,boolean)>",0,<io.flutter.embedding.engine.systemchannels.TextInputChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor)>,1.0,1.0,6.0,1.0,5.0,1.0,46.0,1.0,1.0,-1.0,46.0,11181.0,73877.0,6.607369644933369,152.39854081784588,6.0,1.0,5.0,1.0,46.0,1.0,1.0,-1.0,46.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.plugin.common.JSONMessageCodec: void <clinit>()>,0,<io.flutter.plugin.common.JSONMessageCodec: void <init>()>,1.0,1.0,6.0,9.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,6.0,9.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.FlutterJNI: void setPlatformMessageHandler(io.flutter.embedding.engine.dart.PlatformMessageHandler)>,0,<io.flutter.embedding.engine.FlutterJNI: void ensureRunningOnMainThread()>,1.0,1.0,6.0,2.0,7.0,25.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,6.0,2.0,7.0,25.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<io.flutter.FlutterInjector: void <init>(io.flutter.embedding.engine.loader.FlutterLoader,io.flutter.embedding.engine.deferredcomponents.DeferredComponentManager,io.flutter.embedding.engine.FlutterJNI$Factory,java.util.concurrent.ExecutorService,io.flutter.FlutterInjector$1)>",0,"<io.flutter.FlutterInjector: void <init>(io.flutter.embedding.engine.loader.FlutterLoader,io.flutter.embedding.engine.deferredcomponents.DeferredComponentManager,io.flutter.embedding.engine.FlutterJNI$Factory,java.util.concurrent.ExecutorService)>",1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.dart.DartExecutor: void onAttachedToJNI()>,0,<io.flutter.embedding.engine.FlutterJNI: void setPlatformMessageHandler(io.flutter.embedding.engine.dart.PlatformMessageHandler)>,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,1.0,-1.0,3.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,1.0,2.0,3.0,1.0,1.0,-1.0,3.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
